source	target	search_result	chrf_score	bleurt
Ele é, junto com tantos outros seres precarizados e excluídos, a imagem de um sistema que não dá certo, que faz com que pessoas vivam nas ruas, nômades marginalizados do submundo, do sub-urbano, do sub-humano.	Ele é, junto com tantos outros seres precarizados e excluídos, a imagem de um sistema que não dá certo, que faz com que pessoas vivam nas ruas, nômades marginalizados do submundo, do sub-urbano, do sub-humano.	Um sistema sem qualquer tipo de controlo cidadão, refém de um modelo económico-financeiro, sem preocupações sociais ou ambientais e que fomenta as desigualdades, a pobreza e a perda de direitos à escala global.	0.24536484453177718	0.11590576171875
Rafael buscava sua dignidade catando latinhas e procurando um local limpo e seguro para passar as noites.	Rafael buscava sua dignidade catando latinhas e procurando um local limpo e seguro para passar as noites.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.16724270015145645	0.10247802734375
“Este é Jair, e seu inseparável megafone.	Rafael poses no threat to public safety, as they wanted to assume.	“[…] ilhada como fiquei em casa, pude acompanhar e participar da cobertura em tempo real proporcionada pelo Twitter.	0.1663147284875763	-0.039886474609375
Infelizmente, não temos fotos de Rafael.”  Imagem partilhada no blog Coletivo das Lutas	Rafael sought dignity picking up cans and looking for a clean and safe place to spend his nights.	E outros de quem não conhecemos os nomes”.	0.06858082581448073	-0.038665771484375
Baiano ainda aguarda julgamento e pode seguir o mesmo destino de Rafael, o regime fechado (atualização: Baiano foi libertado em 19 de dezembro).	Baiano is awaiting trial and could face the same fate as Braga Vieira, prison (Update: Baiano was released from prision on December 19):	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.13189181569953629	-0.07208251953125
[Baiano] foi preso no dia 15 de outubro (…) enquanto estava acompanhando a manifestação ao lado de advogados do DDH.	[Baiano] was arrested on October 15 (…) while watching the demonstration alongside lawyers from [the Institute of Human Rights Defenders].	Os representantes do povo nada fazem.  […] É preciso que o mundo saiba o que acontece no Maranhão.	0.12628243812594875	0.113037109375
Chamaram Jair pelo nome e lhe deram voz de prisão, sem flagrantes, sem motivos.	Jair was called by his name and was arrested without a crime, without reasons.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.15140164374409779	0.0124053955078125
Foi acusado de associação criminosa armada, sem que nada houvesse para configurar a acusação.	He was charged with armed criminal association, with nothing there to set the charge.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.14742866553822084	-0.006206512451171875
Vídeo de Marcio Kenobi do momento em que “Baiano” é preso no Rio de Janeiro:	A video from Marcio Kenobi shows the moment in which “Baiano” was arrested in Rio de Janeiro:	Vejam a que ponto está chegando a violência no nosso estado do Maranhão.  E o governo nada faz, Os representantes da Justiça nada fazem.	0.1769530134145052	-0.001163482666015625
No Twitter, não faltaram reações indignadas e demonstrando total descrença frente à sentença.	Many Twitter users expressed their disbelief at the sentence.	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).	0.19992282966892896	0.0985107421875
O tom irônico fez-se bem presente nas críticas à justiça (“tão suja que se sente ameaçada por um frasco de detergente Pinho Sol”, tuitou Andre Vallias - @andrevallias) e à polícia brasileira (“claramente recebendo propina do lobby das bactérias”, brincou o jornalista Felipe Corazza - @fcorazza - listando “Pinho Sol, água sanitária, vinagre”).	Others turned to dark humor to criticize the decision - “Brazilian justice is so dirty that it's threatened by a bottle of Pinho Sol detergent,” tweeted Andre Vallias (@andrevallias) - and Brazilian police - “Pinho Sol, bleach, vinegar…the police are clearly receiving bribes from the bacteria lobby” quipped journalist Felipe Corazza (@fcorazza).	“[…] ilhada como fiquei em casa, pude acompanhar e participar da cobertura em tempo real proporcionada pelo Twitter.  Como comentei em outro blog: hoje, sites e jornais de nada me serviram.	0.13604769019085045	-0.074462890625
O professor Idelber Avelar também reagiu de forma irônica:	Professor Idelber Avelar also responded wryly:	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.15753710995175527	0.01284027099609375
E o MP, q ainda não foi atrás das polícias q matam 5 pessoas por dia, enquadra catador com Pinho Sol no estatuto do desarmamento.	And the MP [public prosecutor], who has not gone after the police who kill 5 people a day, has now framed the can collector with Pinho Sol in the statute of disarmament.	Só que além disso, olha o que é ser pipoqueiro no século XXI: ele coloca um pacotinho com um guardanapo, um palito de dente e uma bala de hortelã.	0.17082547807753054	-0.03558349609375
- Idelber Avelar (@iavelar) 4 dezembro 2013	“Rafael Braga, can collector, street dweller, worker.	Photo by Agência Pública (14 December, 2013).	0.08722219419772782	0.052764892578125
Montagem feita pelo perfil do Anonymous Rio no Facebook Suzana Dornelles, por sua vez, apelou à ministra dos Direitos Humanos, Maria do Rosário:	He has been detained for almost five months for carrying two bottles of desinfectant on June 20, 2013.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.19969061703612276	0.01534271240234375
Grata.	The court accepted.	Hvala.	0.020964360587002188	0.29248046875
- suzana Guaranikaiowá (@sudornelles) 4 dezembro 2013	And Rafael in is prison.	- ROBERTO D SURIANI (@rdsuriani) diciembre 4, 2014	0.09786170936932014	0.0237274169921875
RIO: Catador de latas é o 1.º condenado após onda de protestos.	Mashup made by Anonymous Rio profile on Facebook	Terra sem lei para os detentores de dinheiro e poder.	0.10935938491980053	0.04144287109375
Ficará 5 anos preso // RECADO pro povo ano que vem: DEIXA A COPA EM PAZ	Suzana Dornelles, in turn, appealed [pt] to Minister of Human Rights Maria do Rosario:	[…] Na confusão perdi meu celular e algumas outras coisas.  O acampamento ficou desbaratado e os ânimos devastados.	0.16876781846487818	-0.0232696533203125
Atualização: Segundo a página do Instituto de Defensores de Direitos Humanos, no Facebook, Rafael “soube somente pelo Instituto que havia sido condenado à absurda pena de 05 anos de prisão em regime fechado e 10 dias-multa”	The Facebook profile of the social collective Rio na Rua reported that the Institute of Human Rights Defenders will appeal the decision, and journalist Eliane Brum wrote [pt] that the case “was reported to the Inter-American Commission on Human Rights of the Organization of American States (OAS) and the UN High Commissioner for Human rights.”	[…] Na confusão perdi meu celular e algumas outras coisas.  O acampamento ficou desbaratado e os ânimos devastados.	0.08260495163822254	-0.01494598388671875
Guifi.net, a rede sem fios “faz-tu-mesmo” que é fenómeno de sucesso em Espanha	guifi.net, Spain's Wildly Successful DIY Wireless Network	A community page on Facebook, Língua Portuguesa: Uma Língua Global?	0.09380599396966016	0.151611328125
A qualquer momento em Espanha milhares e milhares de pessoas navegam pela Internet.	At any given moment in Spain, there are thousands upon thousands of people surfing the Internet.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.21002204931795845	0.07196044921875
Mas são cada vez mais aquelas que optam por usar um tipo de Internet paralela que permite evitar os custos elevados dos fornecedores de serviços de Internet comerciais e também fazer a ponte com lugares que antes não tinham acesso.	But more and more Spaniards are opting for a kind of parallel Internet, one that avoids the high costs of commercial Internet Service Providers and bridges the digital divide.	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).	0.20037922586280985	-0.00832366943359375
