source	target	search_result	chrf_score	bleurt
Wenn Sie das Hauptfenster schließen, wird Smb4K im Systemabschnitt weiterlaufen. Benutzen Sie‚ Beenden‘ im Menü‚ Datei‘, um die Anwendung zu verlassen.	Closing the main window will keep Smb4K running in the system tray. Use'Quit 'from the'File' menu to quit the application.	Closing the main window will keep Amarok running in the System Tray. Use Quit from the menu, or the Amarok tray icon to exit the application.	0.6476519069210629	0.603515625
Digitale Brieftasche wird benutzt	Wallet is in use.	Wir besitzen einen Computer	0.12380952380952388	0.180419921875
Digitale Brieftasche wird nicht benutzt	Wallet is not in use.	Wir besitzen einen Computer	0.12297439020264565	0.1534423828125
Suche nach Arbeitsgruppen und Domänen...	Looking for more information about host %1...	kusi _AT forum dot titlis _dot org	0.10186504569224952	0.16455078125
Sende Datei zum Drucker...	Sending file to printer %1...	Edit Send File...	0.1795438860656252	0.3134765625
Synchronisiere Daten...	Synchronizing %1	Data Consolidate...	0.04433475021710323	0.0187530517578125
Erzeuge Vorschau...	Retrieving preview from %1...	Generating Preview...	0.2552650164110187	0.57861328125
Die Suche war ergebnislos.	The search returned no results.	No results found.	0.25774840621649087	0.8525390625
Smb4KSearchDialogPart	Smb4KSearchDialogPart	$smb4k &	0.05290104800473469	0.1748046875
Der Suchdialog-KPart von Smb4K	The search dialog KPart of Smb4K	KDE 4 KPart Application	0.15133982867977244	0.347412109375
Suchbegriff:	Search item:	Search terms:	0.45841928064114734	0.6748046875
Geben Sie den Suchbegriff hier ein.	Enter the search string here.	Enter search phrase here	0.3589152737077009	0.873046875
Von Hand einhängen	Mount Manually	Share Grip Handle	0.06416625269084292	0.10400390625
Netzwerk durchsuchen	"The path to the program ""konsole"" (optional)"	Network Search	0.04225352112676065	0.066650390625
Datei & drucken	& Print File	Print & charts	0.3046566102847179	0.385009765625
Smb4KNetworkBrowserPart	Smb4KNetworkBrowserPart	SMB Browser	0.23591358688565867	0.473388671875
Der Netzwerkbrowser-KPart von Smb4K	The network browser KPart of Smb4K	SMB Browser	0.1442577162019796	0.37744140625
& Rechner durchsuchen	Scan Computer	& Scan Files	0.16987076460442074	0.1558837890625
Arbeitsgruppe durchsuchen	Scan Workgroup	Group to look in	0.17837995337995338	0.10968017578125
Pseudo-Masterbrowser:	Pseudo master browser:	Use & custom web browser:	0.39843203085086304	0.3916015625
Masterbrowser:	Master browser:	& Master document:	0.3188484624253181	0.2032470703125
Serverkennung:	Server string:	Server signing:	0.5476267258132468	0.4052734375
Eingehängt:	Mounted:	Attached:	0.15657528792806769	0.266845703125
Zeige die benutzerdefinierte Lesezeichenbeschriftung an, falls vorhanden	Show custom bookmark label if available	Show static word wrap marker (if applicable)	0.23308112658013558	0.5087890625
Zeige nicht den Namen der Freigabe an, die durch das Lesezeichen repräsentiert wird, sondern die benutzerdefinierte Beschriftung, die im Lesezeicheneditor definiert wurde.	Do not show the name of the share that is represented by the bookmark but the custom label that was defined in the bookmark editor.	Notice the %f after the name of the editor: this is a variable for the filename of the article you want to edit; do not delete this & mdash; you will get an error message when opening the external editor if you do.	0.29946380872541506	0.25537109375
Bette die Anwendung in den Systemabschnitt ein	Embed application into the system tray	Wir [besitzen] einen Computer	0.10385859405137547	0.06219482421875
Bette die Anwendung in den Systemabschnitt ein. Das in den Systemabschnitt eingebettete Fenster bietet ein Aufklappmenü mit einigen oft benutzten Einträgen, so dass Sie nicht jedes Mal das Hauptfenster anzeigen lassen müssen. Falls diese Einstellung ausgewählt ist, müssen Sie den Eintrag„ Schließen“ aus dem Menü„ Datei“ oder aus dem Systemabschnittsfenster benutzen, um die Anwendung zu verlassen.	"Embed the application into the system tray. The system tray widget provides a popup menu with several commonly used tasks, so you do not need to bring up the main window every time. If this setting is chosen, you have to use ""Quit"" from the ""File"" menu or the system tray widget to exit the application."	Closing the main window will keep KFTPGrabber running in the system tray. Use Quit from the KFTPGrabber menu to quit the application.	0.23718985624721714	0.476318359375
Starte angedockt	Start docked	Start Akonadi	0.30569821750348253	0.468505859375
Die Anwendung wird angedockt an den Systemabschnitt gestartet, das heißt, nur das Fenster im Systemabschnitt wird angezeigt und das Hauptfenster bleibt geschlossen. Sie können das Hauptfenster hervorbringen, indem Sie auf das Fenster im Systemabschnitt klicken oder„ Wiederherstellen“ aus seinem Aufklappmenü verwenden.	"Start the application docked to the system tray, i. e. only the system tray widget is shown and the main window is hidden. You can bring the main window up by clicking on the system tray widget or by choosing ""Restore"" from its popup menu."	The view on the right which takes up most of the area of the & kontact; main window shows the active component. This exactly corresponds to the main window the component uses when run as a stand-alone application. The highlighted icon in the side pane indicates to which application the main view belongs. & kontact; remembers which component was active, so when starting & kontact; the view initially shows which one was activated when exiting & kontact; the last time.	0.3430218138539985	0.32421875
Zeige die eingehängten Freigaben in einer Symbolansicht an	Show mounted shares in an icon view	Symbol Viewer Configuration Page	0.13322538466216632	0.280029296875
Die eingehängten Freigaben werden in einer Symbolansicht angezeigt.	The mounted shares will be displayed in an icon view.	Symbol Viewer Configuration Page	0.09459479165755258	0.2371826171875
Zeige die eingehängten Freigaben in einer Listenansicht an	Show mounted shares in a list view	Open Message in List Archive	0.12819143079619344	0.384521484375
Die eingehängten Freigaben werden in einer Listenansicht angezeigt.	The mounted shares will be displayed in a list view.	As results are found, they are added to this list. Selecting one will fetch the complete entry and show it in the view below.	0.27656591115146695	0.50439453125
Zeige Drucker-Freigaben an	Show printer shares	Send To Printer	0.2670298980878904	0.32958984375
Druckerfreigaben werden im Netzwerkbrowser angezeigt.	Printer shares will be displayed in the network browser.	Network Printer Information	0.2078700010170684	0.392333984375
Zeige versteckte Freigaben an	Show hidden shares	& Stas. Verberkt;	0.06289308176100639	0.017486572265625
Versteckte Freigaben werden im Netzwerkbrowser angezeigt. Versteckte Freigaben enden mit einem $-Zeichen (z.B. Musik$ oder IPC$).	Hidden shares will be displayed in the network browser. Hidden shares are ending with a $sign, e. g. Musik$ or IPC$.	[Desktop Entry] Encoding=UTF-8 GenericName=IRC Client GenericName[af]=Irc Klieuml; t GenericName[de]=IRC Programm... GenericName[zu]=Umthengi we IRC SwallowExec= Name=KSirc Name[af]=Ksirc Name[de]=KSirc...	0.1556467604842651	0.167724609375
Zeige versteckte IPC$ Freigaben an	Show hidden IPC$ shares	mutlaqja AT ikarustech DOT com	0.06513770556766403	0.00911712646484375
Versteckte IPC$ Freigaben werden im Netzwerkbrowser angezeigt.	Hidden IPC$ shares will be displayed in the network browser.	[Desktop Entry] Encoding=UTF-8 GenericName=IRC Client GenericName[af]=Irc Klieuml; t GenericName[de]=IRC Programm... GenericName[zu]=Umthengi we IRC SwallowExec= Name=KSirc Name[af]=Ksirc Name[de]=KSirc...	0.1604819134800138	0.196533203125
Zeige versteckte ADMIN$ Freigaben an	Show hidden ADMIN$ shares	QEdje Applet Config	0.054263565891472965	0.063232421875
Versteckte ADMIN$ Freigaben werden im Netzwerkbrowser angezeigt.	Hidden ADMIN$ shares will be displayed in the network browser.	$HOME /. kde	0.027450254485239644	0.0660400390625
Zeige den Typ der Freigabe an	Show the type of the share	File Tip Info	0.03333333333333342	0.09765625
Der Typ einer Freigabe wird in einer separaten Spalte im Netzwerkbrowser angezeigt. Er kann entweder„ Disk“ ,„ Print“ oder„ IPC“ sein.	The type of a share will be displayed in a separate column in the network browser. It can either be Disk, Print or IPC.	[Desktop Entry] Encoding=UTF-8 GenericName=IRC Client GenericName[af]=Irc Klieuml; t GenericName[de]=IRC Programm... GenericName[zu]=Umthengi we IRC SwallowExec= Name=KSirc Name[af]=Ksirc Name[de]=KSirc...	0.16669468163923248	0.1854248046875
Zeige die IP-Adresse des Servers an	Show the IP address of the server	Server Info	0.13095501651057875	0.42578125
Die IP-Adresse des Servers wird in einer separaten Spalte im Netzwerkbrowser angezeigt.	The IP address of the server will be displayed in a separate column in the network browser.	IP-Address	0.059730816024704425	0.2445068359375
Zeige den Kommentar an	Show the login	Add Comment	0.05649717514124303	0.26953125
Der Kommentar, der den Server oder die Freigabe beschreibt, wird in einer separaten Spalte im Netzwerkbrowser angezeigt.	The comment describing the server or share will be displayed in a separate column in the network browser.	commentnbsp; nbsp; nbsp; nbsp; (A freeform comment about the debugger current session)	0.16873173990802412	0.251953125
Zeige einen Tooltip mit Informationen über den Netzwerkeintrag an	Show a tooltip with information about the network item	Tooltip:	0.08646835987788394	0.3876953125
Der Tooltip zeigt verschiedene Informationen über den aktuellen Netzwerkeintrag an.	The tooltip shows various information about the current network item.	Tooltip:	0.06896617715821361	0.41455078125
Zeige den Einhängepunkt anstelle des Freigabenamens an	Show the mount point instead of the share name	Cies Breijs cies AT kde DOT nl	0.059454370561388505	0.05645751953125
Eine Freigabe wird normalerweise mit ihrem Namen in der Freigabenanzeige dargestellt. Die Wahl dieser Einstellung veranlasst den Austausch des Namens der Freigabe durch den Einhängepunkt.	A share is normally displayed with its name in the shares view. Choosing this feature will cause the exchange of the share name by the mount point.	name sets the name of the language. It appears in the menus and dialogs afterwards.	0.1900151666322485	0.308837890625
Zeige alle Freigaben an, die auf dem System eingehängt sind	Show all shares that are mounted on the system	Show All Files	0.0770136624710161	0.365966796875
Sie werden nicht nur die Freigaben sehen, die von Ihnen eingehängt wurden und zu Ihnen gehören, sondern auch alle anderen, die das SMBFS oder CIFS Dateisystem haben und auf Ihrem System eingehängt sind.	You will not only see the shares that were mounted and are owned by you, but also all other mounts using the SMBFS and CIFS file system that are present on the system.	Here you see which Samba- and NFS -shares from other hosts are mounted on your local system. The first column shows whether it is a Samba- or NFS -share, the second column displays the name of the share, and the third shows where it is mounted.	0.3399200906133785	0.44482421875
Zeige einen Tooltip mit Informationen über die Freigabe an	Show a tooltip with information about the share	Show tooltips	0.17812252391500646	0.490234375
Der Tooltip zeigt verschiedene Informationen über die aktuelle Freigabe an.	The tooltip shows various information about the current share.	Tooltip:	0.07677082233478565	0.322509765625
Zeige den Eigentümer und die Gruppe an	Show the owner and group	Show owner information	0.2641949031074418	0.5283203125
Zeige die UID und GID an, die alle Dateien auf dem eingehängten Dateisystem besitzen.	Show the UID and GID that own all files on the mounted file system.	All folder IDs on the server	0.12721761393021097	0.40673828125
