Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	MWD category (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD) (MWD)	LOGNORMDIST(Number; MV; STD)
Datei-Informationen ...@action playlist repeat	File info...	VAT percentage	VAT
Wiederholen@action playlist shuffle	Repeat	Enable automatic VAT assignment	Enable automatic scaling
Beliebige Reihenfolge@action player auto-start	Shuffle	The amount entered shall be as follows: (a) the amount entered; (b) the amount entered; (c) the amount entered; (c) the amount entered; (c) the amount entered; (c) the amount entered; (c) the amount entered; (c) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered; (d) the amount entered;	cubic inch; cubic inches; in³; cubic inch; cubic in; cu inches; cu inch; cu in; inch³
Automatisch starten@action	Auto-Start	Gross amount	Total mass
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Net amount	Net Worth
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	Incorporating in tax report	Addition to the journal
Helikopter@item:inlistbox	Helicopter	New financial institution	Creating a New Loan
Applaus@item:inlistbox	Applause	Details about the financial institution	Financial Information
Gewehrschuss@item:inlistbox	Gunshot	Telephone/fax:	Telephone:
Perkussion %1	Percussion %1	Bank code:	Bank number:
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	Price Editor	Currency Price Editor
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	Show all stored prices	Show all nodes' values
Zu öffnende Stücke@info	Song(s) to open	Delete Area...	Delete level...
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	Name of the planned booking:	Reserved Layout Name
Schwerwiegender Fehler@info:whatsthis	Fatal	Frequency:	Frequency:
Die Anwendung beenden@info:whatsthis	Exit the application	Number of periods chosen between two payments	Specify the amount of time between card flips
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	If the due date falls on a weekend, then:	Last working day of the week:
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	This is an estimate as the amount varies for each payment	Quotas are calculated for each user individually (so a single set of limits applies to all users for the printer concerned).
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Automatically enter the booking into the account book at maturity	Automatically close the alarm window after the expiry of the late-cancellation period
Liedtext speichern ...@action player play	Save Lyrics...	Payments end on a specific date	A set date when the account expires
Wiedergabe@info:whatsthis	Play	Number of remaining bookings:	Remaining number of jobs:
Wiedergabe starten@action player pause	Start playback of the current session	Date of last payment:	Billing start date:
Pause@info:whatsthis	Pause	Manual confirmation	Manual Fix
Wiedergabe anhalten@action player next song	Pause the playback	The following booking data has been changed:	The following option(s) you selected might change data:
Nächstes Stück@action player previous song	Next song	Please choose what you want to do with the above changes	The following option(s) you selected might change data:
Vorheriges Stück@action player skip forward	Previous song	Discard changes and enter the original booking in the account book.	Forget any changes you have made, and revert to the last saved configuration.
Vorspulen@info:whatsthis	Forward	Use these new values only for the current entry.	Enter the new value:
Im Stück vorspulen@action player skip backward	Player seek forward	Set all further entries in this booking plan to these values.	Saves settings for this setup as default.
Zurückspulen@info:whatsthis	Rewind	Create planned booking...	Create a counter proposal...
Im Stück zurückspulen@action player stop	Player seek backward	Filter Accounts	Filter Log
Stopp@info:whatsthis	Stop	Calendar View	The calendar view
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	Your budgetsNew budget	Your budgets
Datei-Informationen ...@action playlist repeat	File info...	Hide unused budget categories	Hide unused categories.
Wiederholen@action playlist shuffle	Repeat	Total budget	Total bill:
Beliebige Reihenfolge@action player auto-start	Shuffle	Including sub-accounts	Include subaccounts
Automatisch starten@action	Auto-Start	Expand all accounts in this list	All Folders of This Account
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Expand all accounts in this list	All Folders of This Account
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	Note: Unused categories are not displayed as configured in the settings.	Note: You cannot modify mounted partitions.
Helikopter@item:inlistbox	Helicopter	Total profit:	Total bill:
Applaus@item:inlistbox	Applause	Preliminary days:	Days valid:
Gewehrschuss@item:inlistbox	Gunshot	Days of the account cycle:	Number of days of account cycle
Perkussion %1	Percussion %1	Number of periods:	Number of periods
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	Diagram details:	Image Description:
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	Select which details you want to view in the graph. Show all details	Select all the columns that you would like to be shown in the player list.
Zu öffnende Stücke@info	Song(s) to open	Current prediction method:	Current scheme:
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	Save0 days from now	Last 30 days
Schwerwiegender Fehler@info:whatsthis	Fatal	0 days	2 Days
Die Anwendung beenden@info:whatsthis	Exit the application	30 days	Last 30 days
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	60 days	6 Days
